"MaximumInscribedSphereRadius","TCoords:0","TCoords:1","Curvature","Torsion","FrenetTangent:0","FrenetTangent:1","FrenetTangent:2","FrenetNormal:0","FrenetNormal:1","FrenetNormal:2","FrenetBinormal:0","FrenetBinormal:1","FrenetBinormal:2","Points:0","Points:1","Points:2"
3.9951,0.047705,0,0.012253,-0.13988,-0.091273,0.17161,0.98093,0.023401,0.98514,-0.17017,-0.99555,0.0074227,-0.093932,22.285,7.933,-668.33
3.9949,0.048605,0,0.0083568,-0.2268,-0.091213,0.17363,0.98058,0.038527,0.98456,-0.17075,-0.99509,0.022204,-0.096494,22.267,7.9675,-668.13
3.9946,0.049505,0,0.0040112,-1.3978,-0.091108,0.17484,0.98037,0.18034,0.97109,-0.15643,-0.97938,0.16255,-0.12,22.249,8.0024,-667.94
3.9943,0.050405,0,0.0010482,-19.288,-0.090932,0.17522,0.98032,0.98585,-0.12339,0.1135,0.14085,0.97677,-0.16152,22.231,8.0374,-667.74
3.9941,0.051305,0,0.0044589,-0.95157,-0.090709,0.17478,0.98042,0.2691,-0.94355,0.19311,0.95883,0.28135,0.038555,22.213,8.0725,-667.55
3.9938,0.052205,0,0.0084537,-0.29185,-0.090433,0.17355,0.98066,0.18428,-0.96478,0.18773,0.9787,0.1977,0.055266,22.194,8.1074,-667.35
3.9935,0.053105,0,0.012552,-0.13924,-0.090104,0.1715,0.98105,0.13762,-0.97347,0.18282,0.98638,0.15148,0.064111,22.176,8.142,-667.15
3.9933,0.054005,0,0.016604,-0.075048,-0.089731,0.16865,0.98158,0.12018,-0.97652,0.17877,0.98869,0.134,0.067356,22.158,8.1761,-666.96
3.993,0.054905,0,0.02068,-0.023773,-0.089308,0.165,0.98224,0.10737,-0.97884,0.17419,0.9902,0.12102,0.069703,22.14,8.2096,-666.76
3.9927,0.055806,0,0.025053,-0.034951,-0.088812,0.16051,0.98303,0.1087,-0.97947,0.16975,0.9901,0.12193,0.069543,22.122,8.2423,-666.56
3.9925,0.056706,0,0.028831,-0.040637,-0.08826,0.15521,0.98393,0.096441,-0.98181,0.16352,0.99142,0.10932,0.071687,22.105,8.274,-666.37
3.9922,0.057606,0,0.032729,-0.045062,-0.087678,0.14914,0.98492,0.092496,-0.98324,0.15712,0.99185,0.10488,0.072413,22.087,8.3046,-666.17
3.9922,0.058506,0,0.02994,-0.13366,-0.087141,0.14295,0.98589,0.077752,-0.98566,0.14979,0.99316,0.089708,0.074776,22.07,8.3339,-665.97
3.9924,0.059406,0,0.019244,-0.49944,-0.086866,0.13808,0.9866,0.021214,-0.98987,0.1404,0.99599,0.033126,0.083057,22.052,8.3619,-665.77
3.9927,0.060306,0,0.0080933,-2.9326,-0.087022,0.13539,0.98696,-0.24303,-0.96368,0.11076,0.96611,-0.23022,0.11676,22.035,8.3893,-665.57
3.9929,0.061206,0,0.004811,-7.8169,-0.087602,0.13489,0.98698,-0.79357,0.58945,-0.15099,-0.60215,-0.79646,0.055406,22.017,8.4163,-665.38
3.9932,0.062106,0,0.015363,-0.76711,-0.088584,0.13657,0.98666,-0.38915,0.90709,-0.16049,-0.91691,-0.39817,-0.027208,22,8.4434,-665.18
3.9934,0.063006,0,0.026669,-0.2642,-0.090004,0.14047,0.98599,-0.30704,0.93787,-0.16164,-0.94743,-0.31729,-0.041281,21.982,8.471,-664.98
3.9937,0.063906,0,0.03791,-0.13894,-0.091846,0.14658,0.98493,-0.26926,0.9486,-0.16628,-0.95868,-0.28047,-0.047658,21.963,8.4996,-664.78
3.9939,0.064806,0,0.049119,-0.073348,-0.094085,0.15486,0.98345,-0.24752,0.95317,-0.17378,-0.9643,-0.25978,-0.051347,21.945,8.5297,-664.59
3.9941,0.065707,0,0.060692,-0.047132,-0.096739,0.16534,0.98148,-0.23666,0.954,-0.18404,-0.96676,-0.25008,-0.05316,21.926,8.5616,-664.39
3.9944,0.066607,0,0.072309,-0.03968,-0.099815,0.17803,0.97895,-0.22672,0.95391,-0.19659,-0.96883,-0.24157,-0.054852,21.906,8.5958,-664.19
3.9946,0.067507,0,0.083241,-0.025608,-0.10327,0.19285,0.97578,-0.21808,0.95276,-0.21138,-0.97045,-0.23463,-0.056333,21.886,8.6328,-664
3.9949,0.068407,0,0.095108,-0.020267,-0.10711,0.20981,0.97186,-0.21288,0.94997,-0.22855,-0.97119,-0.23137,-0.057085,21.865,8.6729,-663.8
3.9951,0.069307,0,0.10591,-0.014228,-0.11132,0.22887,0.96707,-0.20623,0.94661,-0.24777,-0.97215,-0.22702,-0.058174,21.843,8.7167,-663.61
3.9953,0.070207,0,0.10249,-0.0088699,-0.11558,0.24856,0.9617,-0.20229,0.94201,-0.26778,-0.97248,-0.22549,-0.058594,21.82,8.7645,-663.42
3.9954,0.071107,0,0.078934,-0.0064557,-0.11921,0.26563,0.95667,-0.19779,0.93788,-0.28506,-0.97297,-0.2232,-0.059268,21.797,8.8162,-663.23
3.9955,0.072007,0,0.054168,-0.0015191,-0.12185,0.27812,0.95279,-0.19698,0.93407,-0.29785,-0.97281,-0.22398,-0.059027,21.773,8.871,-663.03
3.9956,0.072907,0,0.029482,-0.036421,-0.12348,0.28595,0.95025,-0.19272,0.93244,-0.30564,-0.97345,-0.22087,-0.060035,21.748,8.9278,-662.84
3.9958,0.073807,0,0.0045592,-1.7404,-0.12412,0.28914,0.94921,-0.13844,0.9422,-0.30511,-0.98256,-0.16927,-0.076916,21.723,8.9858,-662.65
3.9959,0.074707,0,0.020437,-0.10357,-0.12374,0.28767,0.9497,0.21342,-0.92694,0.30859,0.96909,0.24087,0.053308,21.698,9.0439,-662.46
3.996,0.075608,0,0.044176,-0.006739,-0.12241,0.28165,0.95168,0.20322,-0.93146,0.3018,0.97145,0.23034,0.056781,21.673,9.1013,-662.27
3.9961,0.076508,0,0.07037,-0.0055365,-0.12006,0.27094,0.95508,0.20616,-0.93426,0.29095,0.97113,0.23183,0.056306,21.649,9.1569,-662.08
3.9962,0.077408,0,0.095011,-0.004415,-0.11665,0.25545,0.95976,0.2058,-0.93917,0.27498,0.97162,0.2296,0.056984,21.625,9.2098,-661.89
3.9963,0.078308,0,0.12076,-0.0016973,-0.11219,0.23514,0.96546,0.20827,-0.94445,0.25423,0.97162,0.2296,0.056984,21.602,9.2591,-661.7
3.9964,0.079208,0,0.14615,-0.0028334,-0.10661,0.2099,0.97189,0.21064,-0.95051,0.22839,0.97173,0.22907,0.05712,21.58,9.3037,-661.5
3.9965,0.080108,0,0.17008,0.0027965,-0.099923,0.17982,0.97861,0.21334,-0.95679,0.1976,0.97186,0.22852,0.057242,21.56,9.3428,-661.31
3.9985,0.081008,0,0.16804,0.012818,-0.092647,0.14747,0.98472,0.21817,-0.96193,0.16458,0.9715,0.23008,0.056948,21.541,9.3754,-661.11
4.0021,0.081908,0,0.14392,0.022475,-0.085752,0.11745,0.98937,0.22488,-0.96512,0.13407,0.97061,0.23398,0.056348,21.523,9.4016,-660.92
4.0057,0.082808,0,0.11824,0.028949,-0.079769,0.092134,0.99255,0.23207,-0.96664,0.10838,0.96942,0.23899,0.055726,21.506,9.4224,-660.72
4.0092,0.083708,0,0.093254,0.047281,-0.074773,0.071645,0.99462,0.24021,-0.96675,0.087696,0.96784,0.24547,0.055077,21.491,9.4385,-660.52
4.0128,0.084608,0,0.068587,0.095229,-0.070766,0.055957,0.99592,0.25514,-0.9642,0.072303,0.96431,0.25922,0.053955,21.476,9.4511,-660.32
4.0164,0.085509,0,0.044429,0.21546,-0.067737,0.045033,0.99669,0.284,-0.95678,0.062531,0.95643,0.28729,0.05202,21.462,9.461,-660.12
4.0199,0.086409,0,0.020373,1.0055,-0.065708,0.038855,0.99708,0.37009,-0.92702,0.060514,0.92667,0.37299,0.046532,21.449,9.4692,-659.92
4.0235,0.087309,0,0.0052172,15.935,-0.064669,0.037398,0.99721,0.53144,0.84709,0.0026961,-0.84462,0.53013,-0.074655,21.436,9.4767,-659.72
4.0271,0.088209,0,0.028183,0.51599,-0.064635,0.040664,0.99708,-0.086295,0.9952,-0.046181,-0.99417,-0.089028,-0.060815,21.423,9.4843,-659.51
4.0307,0.089109,0,0.052285,0.15042,-0.065599,0.048679,0.99666,-0.13705,0.9889,-0.057321,-0.98839,-0.14036,-0.0582,21.41,9.4931,-659.31
4.0342,0.090009,0,0.076835,0.077092,-0.067537,0.061457,0.99582,-0.15807,0.98484,-0.071499,-0.98512,-0.16224,-0.056799,21.397,9.5039,-659.11
4.0378,0.090909,0,0.10193,0.043913,-0.070474,0.079045,0.99438,-0.16858,0.98157,-0.089975,-0.98317,-0.17397,-0.05585,21.383,9.5177,-658.91
4.0414,0.091809,0,0.1276,0.025367,-0.074403,0.1015,0.99205,-0.17365,0.97829,-0.11311,-0.98199,-0.18069,-0.055163,21.368,9.5355,-658.72
4.045,0.092709,0,0.15316,0.019532,-0.079286,0.12879,0.9885,-0.1753,0.97436,-0.14101,-0.98132,-0.18447,-0.054675,21.353,9.5582,-658.52
4.0485,0.093609,0,0.17901,0.025468,-0.085095,0.16086,0.9833,-0.17641,0.96886,-0.17376,-0.98063,-0.18825,-0.054068,21.337,9.5867,-658.32
4.048,0.094509,0,0.18836,0.052659,-0.091587,0.19605,0.97631,-0.17951,0.96112,-0.20983,-0.97948,-0.19447,-0.052834,21.319,9.6221,-658.13
4.0372,0.09541,0,0.16898,0.095093,-0.098163,0.22994,0.96824,-0.19224,0.95023,-0.24515,-0.97643,-0.2102,-0.049074,21.301,9.6645,-657.94
4.0264,0.09631,0,0.14655,0.13032,-0.10446,0.25953,0.96007,-0.21087,0.93762,-0.2764,-0.97192,-0.23132,-0.043213,21.28,9.7133,-657.74
4.0156,0.09721,0,0.12471,0.17551,-0.11048,0.28464,0.95225,-0.23759,0.92277,-0.30339,-0.96506,-0.25976,-0.034316,21.259,9.7677,-657.55
4.0048,0.09811,0,0.10224,0.25607,-0.11623,0.30533,0.94513,-0.27485,0.90453,-0.32601,-0.95444,-0.29766,-0.021214,21.236,9.8267,-657.37
3.994,0.09901,0,0.08033,0.41139,-0.12173,0.32161,0.93902,-0.33487,0.87728,-0.34387,-0.93437,-0.3563,0.00090726,21.213,9.8896,-657.18
3.9832,0.09991,0,0.060352,0.71399,-0.12703,0.33367,0.93409,-0.43192,0.82914,-0.35492,-0.89292,-0.44854,0.038794,21.188,9.9555,-656.99
3.9724,0.10081,0,0.041559,1.5002,-0.13218,0.34167,0.93048,-0.60666,0.71448,-0.34854,-0.7839,-0.61055,0.11284,21.162,10.024,-656.8
3.9617,0.10171,0,0.027381,3.4732,-0.13718,0.34563,0.92829,-0.89729,0.35361,-0.26426,-0.41959,-0.8692,0.26162,21.135,10.093,-656.62
3.9509,0.10261,0,0.025979,3.8191,-0.14204,0.34553,0.92759,-0.91262,-0.40862,0.01246,0.38334,-0.84477,0.37338,21.106,10.163,-656.43
3.9401,0.10351,0,0.038965,1.6403,-0.14676,0.3414,0.92839,-0.59343,-0.78128,0.19349,0.79139,-0.52254,0.31726,21.077,10.232,-656.24
3.9293,0.10441,0,0.056754,0.796,-0.15138,0.3333,0.93059,-0.40084,-0.88126,0.25043,0.90356,-0.3351,0.267,21.047,10.3,-656.05
3.9185,0.10531,0,0.077055,0.44319,-0.15588,0.32113,0.93412,-0.28409,-0.92029,0.26897,0.94604,-0.22345,0.23468,21.016,10.366,-655.87
3.9077,0.10621,0,0.097764,0.26813,-0.1602,0.30478,0.93885,-0.21549,-0.93899,0.26806,0.96328,-0.15937,0.2161,20.985,10.429,-655.68
3.8969,0.10711,0,0.1189,0.15885,-0.16434,0.2842,0.94457,-0.16936,-0.9515,0.25682,0.97176,-0.11776,0.2045,20.952,10.489,-655.49
3.8862,0.10801,0,0.13164,0.034124,-0.16823,0.26016,0.9508,-0.14089,-0.96099,0.23802,0.97563,-0.093915,0.19832,20.919,10.544,-655.3
3.8855,0.10891,0,0.11011,-0.079732,-0.17171,0.23679,0.95627,-0.14706,-0.96597,0.21279,0.97411,-0.10409,0.20069,20.884,10.593,-655.11
3.8847,0.10981,0,0.080729,-0.20531,-0.1747,0.21828,0.96012,-0.16942,-0.96724,0.18907,0.96994,-0.12963,0.20596,20.85,10.639,-654.92
3.8839,0.11071,0,0.050805,-0.52379,-0.17728,0.20557,0.96245,-0.23808,-0.95785,0.16073,0.95493,-0.20064,0.21875,20.814,10.681,-654.72
3.8831,0.11161,0,0.022548,-2.514,-0.17947,0.19866,0.9635,-0.43183,-0.89591,0.10429,0.88392,-0.39735,0.24657,20.779,10.721,-654.53
3.8823,0.11251,0,0.013159,-7.8657,-0.18129,0.19758,0.96338,-0.63942,0.7206,-0.26811,-0.74718,-0.6646,-0.0042962,20.742,10.76,-654.34
3.8816,0.11341,0,0.039339,-0.80039,-0.18271,0.20232,0.96212,-0.14693,0.96199,-0.2302,-0.97213,-0.18343,-0.14604,20.706,10.8,-654.14
3.8808,0.11431,0,0.070037,-0.2708,-0.18375,0.21291,0.95964,-0.065991,0.97139,-0.22815,-0.98076,-0.10525,-0.16444,20.669,10.841,-653.95
3.88,0.11521,0,0.099523,-0.14666,-0.18441,0.22937,0.95571,-0.019345,0.97135,-0.23686,-0.98266,-0.062168,-0.17469,20.632,10.885,-653.76
3.8792,0.11611,0,0.12982,-0.077277,-0.18454,0.25155,0.95009,0.0055121,0.96694,-0.25494,-0.98281,-0.041809,-0.17982,20.596,10.933,-653.57
3.8784,0.11701,0,0.15476,-0.089829,-0.18412,0.27889,0.94251,0.022892,0.95986,-0.27955,-0.98264,-0.029895,-0.18311,20.559,10.986,-653.38
3.8842,0.11791,0,0.14735,-0.15616,-0.18296,0.30768,0.93373,0.05468,0.95148,-0.30281,-0.9816,-0.0043461,-0.19091,20.522,11.044,-653.19
3.8907,0.11881,0,0.12934,-0.20803,-0.18089,0.33381,0.92512,0.097918,0.94208,-0.32079,-0.97862,0.032559,-0.2031,20.486,11.108,-653.01
3.8973,0.11971,0,0.11249,-0.28624,-0.17798,0.35643,0.91721,0.14565,0.93137,-0.33367,-0.97319,0.074206,-0.21769,20.45,11.178,-652.82
3.9038,0.12061,0,0.09409,-0.40988,-0.17425,0.37552,0.91029,0.22254,0.91553,-0.33508,-0.95922,0.14419,-0.2431,20.415,11.251,-652.64
3.9103,0.12151,0,0.078512,-0.54025,-0.16972,0.39116,0.90454,0.30926,0.89263,-0.32798,-0.93571,0.22407,-0.27246,20.38,11.328,-652.46
3.9168,0.12241,0,0.06366,-0.85504,-0.16449,0.4036,0.90003,0.43675,0.84794,-0.30042,-0.88442,0.34367,-0.31575,20.347,11.408,-652.28
3.9233,0.12331,0,0.050518,-1.38,-0.15854,0.4128,0.89692,0.6224,0.74697,-0.23377,-0.76647,0.52118,-0.37535,20.314,11.49,-652.1
3.9299,0.12421,0,0.041485,-2.0042,-0.15185,0.41877,0.89531,0.84604,0.5234,-0.10132,-0.51103,0.74208,-0.43378,20.283,11.574,-651.92
3.9364,0.12511,0,0.039203,-2.116,-0.14446,0.42159,0.89521,0.98326,0.16265,0.082066,-0.11101,0.89208,-0.43803,20.253,11.658,-651.74
3.9429,0.12601,0,0.042913,-1.2606,-0.13647,0.42143,0.89653,0.9547,-0.18563,0.23258,0.26444,0.88766,-0.37701,20.225,11.743,-651.56
3.9465,0.12691,0,0.038975,-0.8102,-0.12887,0.41928,0.89867,0.89176,-0.3474,0.28996,0.43377,0.83876,-0.32912,20.198,11.828,-651.38
3.9493,0.12781,0,0.029916,-1.126,-0.12295,0.41647,0.9008,0.81014,-0.48213,0.33348,0.57319,0.77078,-0.27812,20.173,11.911,-651.2
3.9521,0.12871,0,0.023375,-1.8556,-0.11912,0.41339,0.90273,0.59608,-0.69735,0.398,0.79404,0.58551,-0.16334,20.149,11.995,-651.02
3.955,0.12961,0,0.017909,-2.9539,-0.11743,0.41016,0.90442,0.16611,-0.88978,0.42509,0.97909,0.20015,0.036353,20.125,12.077,-650.84
3.9578,0.13051,0,0.021041,-2.3061,-0.11785,0.40673,0.90592,-0.34255,-0.87293,0.34735,0.93208,-0.26938,0.2422,20.102,12.159,-650.65
3.9606,0.13141,0,0.026602,-1.3969,-0.12039,0.40304,0.90723,-0.68238,-0.69734,0.21924,0.72101,-0.59268,0.35898,20.078,12.24,-650.47
3.9635,0.13231,0,0.035432,-0.83161,-0.12505,0.39913,0.90833,-0.80319,-0.57818,0.14349,0.58245,-0.71162,0.39288,20.054,12.32,-650.29
3.9663,0.13321,0,0.044669,-0.53309,-0.13183,0.39501,0.90917,-0.88212,-0.46514,0.074181,0.45219,-0.79222,0.40977,20.028,12.399,-650.11
3.9691,0.13411,0,0.054624,-0.30446,-0.14075,0.39071,0.90969,-0.91205,-0.40863,0.034385,0.38516,-0.82485,0.41386,20.001,12.478,-649.93
3.9719,0.13501,0,0.063943,-0.26209,-0.15167,0.38611,0.9099,-0.92906,-0.36992,0.0021148,0.33741,-0.84503,0.41483,19.972,12.556,-649.75
3.9755,0.13591,0,0.063653,-0.26174,-0.16362,0.3817,0.90969,-0.94584,-0.32278,-0.034687,0.28039,-0.86609,0.41384,19.94,12.632,-649.56
3.9794,0.13681,0,0.057158,-0.29847,-0.1751,0.37801,0.90909,-0.95629,-0.28492,-0.065722,0.23418,-0.88087,0.41138,19.907,12.708,-649.38
3.9833,0.13771,0,0.050851,-0.41074,-0.1855,0.37525,0.90817,-0.96896,-0.22357,-0.10554,0.16344,-0.89956,0.40507,19.87,12.783,-649.2
3.9872,0.13861,0,0.044916,-0.56075,-0.19482,0.37346,0.90696,-0.97812,-0.14281,-0.1513,0.073019,-0.91659,0.39312,19.832,12.858,-649.02
3.9911,0.13951,0,0.039876,-0.71822,-0.20312,0.37274,0.90543,-0.97736,-0.021214,-0.21052,-0.059262,-0.92769,0.36861,19.792,12.933,-648.84
3.995,0.14041,0,0.035292,-0.83132,-0.2104,0.37307,0.90363,-0.95511,0.11873,-0.2714,-0.20854,-0.92017,0.33135,19.751,13.008,-648.66
3.9989,0.14131,0,0.031324,-1.0772,-0.2166,0.37437,0.90163,-0.9007,0.27963,-0.33248,-0.37659,-0.88411,0.27663,19.708,13.082,-648.48
4.0029,0.14221,0,0.029832,-1.21,-0.22176,0.37669,0.89941,-0.78231,0.48187,-0.3947,-0.58208,-0.79114,0.18782,19.664,13.158,-648.3
4.0068,0.14311,0,0.028998,-1.1834,-0.2259,0.38003,0.89697,-0.61935,0.65468,-0.43336,-0.75191,-0.65343,0.087478,19.619,13.233,-648.12
4.0107,0.14401,0,0.030451,-0.5412,-0.22904,0.3843,0.89434,-0.43961,0.7789,-0.44728,-0.86849,-0.49561,-0.0094518,19.574,13.31,-647.94
4.0149,0.14491,0,0.023837,0.22731,-0.2314,0.38855,0.8919,-0.42762,0.78285,-0.45198,-0.87384,-0.48598,-0.014999,19.528,13.387,-647.76
4.0192,0.14581,0,0.016175,1.2017,-0.23332,0.39154,0.89009,-0.55889,0.69506,-0.45225,-0.79574,-0.60298,0.056655,19.481,13.465,-647.58
4.0235,0.14671,0,0.0077756,5.0822,-0.23492,0.39288,0.88907,-0.89006,0.28066,-0.35921,-0.39065,-0.87571,0.28376,19.434,13.544,-647.4
4.0278,0.14761,0,0.0079391,4.7632,-0.23615,0.39253,0.88891,-0.67844,-0.72151,0.13837,0.69567,-0.57039,0.43669,19.387,13.623,-647.22
4.0322,0.14851,0,0.015657,1.3072,-0.23706,0.39053,0.88954,-0.23706,-0.91122,0.33687,0.94213,-0.13102,0.3086,19.34,13.701,-647.05
4.0365,0.14941,0,0.024709,0.48711,-0.23761,0.38682,0.89101,-0.072269,-0.92178,0.38091,0.96867,0.026117,0.24698,19.292,13.779,-646.87
4.0408,0.15032,0,0.033519,0.26526,-0.23782,0.38146,0.89327,-0.0085666,-0.92044,0.39078,0.97127,0.085285,0.22217,19.244,13.856,-646.69
4.0451,0.15122,0,0.043026,0.16444,-0.23769,0.37442,0.89628,0.037776,-0.91846,0.39371,0.97061,0.12744,0.20416,19.197,13.932,-646.51
4.0512,0.15212,0,0.048438,0.1007,-0.23721,0.36602,0.89987,0.065875,-0.91811,0.39081,0.96922,0.15198,0.19367,19.149,14.006,-646.33
4.0636,0.15302,0,0.044576,0.091573,-0.23651,0.35748,0.90348,0.085501,-0.9186,0.38584,0.96786,0.1685,0.18669,19.102,14.078,-646.15
4.0761,0.15392,0,0.039198,0.1191,-0.23571,0.34978,0.9067,0.10629,-0.91811,0.38181,0.96599,0.18637,0.17923,19.055,14.149,-645.97
4.0886,0.15482,0,0.034424,0.16546,-0.23482,0.34302,0.9095,0.13608,-0.91485,0.38018,0.96247,0.21304,0.16815,19.008,14.218,-645.79
4.101,0.15572,0,0.029684,0.21466,-0.23384,0.33717,0.91194,0.17444,-0.90818,0.38051,0.9565,0.24805,0.15355,18.961,14.286,-645.6
4.1135,0.15662,0,0.024439,0.32924,-0.23277,0.33228,0.91401,0.2236,-0.89636,0.38281,0.94648,0.29348,0.13435,18.914,14.353,-645.42
4.126,0.15752,0,0.020407,0.53908,-0.2316,0.32831,0.91574,0.304,-0.86976,0.38871,0.92409,0.36841,0.10163,18.868,14.419,-645.24
4.14,0.15842,0,0.011548,2.152,-0.23042,0.32563,0.91699,0.48533,-0.77832,0.39834,0.84342,0.53683,0.021298,18.821,14.485,-645.05
4.1562,0.15932,0,0.0059371,9.6472,-0.22931,0.32496,0.91751,0.92177,0.37528,0.09746,-0.31266,0.86808,-0.38559,18.775,14.55,-644.87
4.1725,0.16022,0,0.015022,1.6531,-0.22824,0.32655,0.91721,0.34456,0.9082,-0.23759,-0.91059,0.26181,-0.31981,18.729,14.615,-644.69
4.1887,0.16112,0,0.027651,0.50959,-0.22728,0.33051,0.91603,0.1626,0.94032,-0.29894,-0.96016,0.081009,-0.26746,18.684,14.68,-644.5
4.205,0.16202,0,0.040163,0.22824,-0.22643,0.3369,0.91391,0.098487,0.94139,-0.32263,-0.96903,0.016954,-0.24634,18.639,14.747,-644.32
4.2212,0.16292,0,0.052783,0.065919,-0.22568,0.34564,0.91082,0.067687,0.93825,-0.33928,-0.97185,-0.014917,-0.23514,18.593,14.815,-644.14
4.2374,0.16382,0,0.062211,-0.18075,-0.22489,0.35641,0.90686,0.069793,0.9342,-0.34985,-0.97188,-0.015385,-0.23497,18.548,14.885,-643.96
4.2494,0.16472,0,0.054058,-0.69836,-0.22362,0.36725,0.90284,0.15354,0.92801,-0.33945,-0.96251,0.062716,-0.26391,18.503,14.958,-643.78
4.2601,0.16562,0,0.037313,-1.8816,-0.22128,0.37553,0.90001,0.40551,0.87475,-0.26529,-0.8869,0.30626,-0.34584,18.459,15.032,-643.59
4.2708,0.16652,0,0.026632,-3.6779,-0.21761,0.38037,0.89887,0.80677,0.58843,-0.053686,-0.54934,0.7135,-0.43492,18.415,15.108,-643.41
4.2816,0.16742,0,0.029223,-3.0193,-0.21263,0.38177,0.89947,0.96567,-0.058502,0.25311,0.14925,0.92241,-0.35622,18.372,15.185,-643.24
4.2923,0.16832,0,0.041786,-1.4488,-0.20638,0.37978,0.90176,0.82062,-0.43476,0.37091,0.53291,0.81655,-0.22193,18.33,15.261,-643.05
4.303,0.16922,0,0.058994,-0.75641,-0.19885,0.37443,0.90568,0.69425,-0.59845,0.39984,0.69172,0.70828,-0.14095,18.289,15.337,-642.87
4.3138,0.17012,0,0.078547,-0.36836,-0.18995,0.36554,0.91121,0.61122,-0.68228,0.40112,0.76833,0.63314,-0.093825,18.25,15.411,-642.69
4.323,0.17102,0,0.08395,-0.22716,-0.18036,0.35412,0.91764,0.5705,-0.72232,0.39088,0.80125,0.59401,-0.071745,18.213,15.483,-642.51
4.3294,0.17192,0,0.0723,-0.25426,-0.17169,0.3426,0.92366,0.53658,-0.75378,0.37933,0.8262,0.56075,-0.054416,18.178,15.553,-642.33
4.3359,0.17282,0,0.058424,-0.386,-0.16496,0.33252,0.92856,0.48723,-0.79109,0.36985,0.85755,0.51343,-0.031515,18.144,15.62,-642.14
4.3423,0.17372,0,0.045374,-0.63826,-0.1603,0.32407,0.93235,0.3994,-0.84249,0.3615,0.90265,0.43033,0.0056145,18.112,15.686,-641.95
4.3487,0.17462,0,0.032716,-1.2133,-0.1577,0.31727,0.93513,0.23819,-0.9068,0.34783,0.95833,0.27759,0.067432,18.08,15.75,-641.77
4.3551,0.17552,0,0.022747,-2.4352,-0.15718,0.31214,0.93694,-0.11489,-0.94807,0.29657,0.98086,-0.061026,0.18488,18.049,15.813,-641.58
4.3615,0.17642,0,0.018924,-1.5894,-0.15867,0.30856,0.93788,-0.64546,-0.75123,0.13795,0.74713,-0.58348,0.31836,18.017,15.875,-641.39
4.3707,0.17732,0,0.023598,0.6541,-0.16136,0.30531,0.93848,-0.62135,-0.77023,0.14375,0.76674,-0.55993,0.31399,17.985,15.936,-641.2
4.3805,0.17822,0,0.030513,0.77155,-0.16426,0.30086,0.93941,-0.46931,-0.86149,0.19385,0.86762,-0.40904,0.28271,17.952,15.997,-641.02
4.3902,0.17912,0,0.038774,0.42598,-0.16705,0.2947,0.94087,-0.35,-0.90986,0.22284,0.92174,-0.29208,0.25514,17.919,16.057,-640.83
4.4,0.18002,0,0.046025,0.30726,-0.16977,0.2869,0.9428,-0.29593,-0.92737,0.22892,0.94,-0.24014,0.24235,17.886,16.115,-640.64
4.4098,0.18092,0,0.054848,0.23985,-0.17242,0.27745,0.94514,-0.23414,-0.94355,0.23427,0.95679,-0.1809,0.22765,17.851,16.172,-640.45
4.4196,0.18182,0,0.062748,0.10465,-0.17494,0.2663,0.94788,-0.19607,-0.95287,0.23151,0.96486,-0.14535,0.21891,17.817,16.226,-640.26
4.4308,0.18272,0,0.063408,0.019163,-0.17734,0.25425,0.95074,-0.18515,-0.95742,0.2215,0.96658,-0.13675,0.21687,17.781,16.278,-640.07
4.443,0.18362,0,0.058517,-0.029867,-0.1796,0.24255,0.95337,-0.18428,-0.96027,0.20959,0.96633,-0.13804,0.21716,17.746,16.328,-639.88
4.4551,0.18452,0,0.053217,-0.055692,-0.1817,0.23181,0.95564,-0.19339,-0.96126,0.19641,0.96415,-0.14912,0.21949,17.709,16.375,-639.69
4.4673,0.18542,0,0.047756,-0.045901,-0.1837,0.2221,0.95756,-0.20185,-0.9619,0.18438,0.96203,-0.15942,0.22153,17.673,16.421,-639.5
4.4795,0.18632,0,0.042678,-0.043571,-0.18555,0.21338,0.95919,-0.20712,-0.9627,0.1741,0.96056,-0.16636,0.22282,17.636,16.464,-639.31
4.4917,0.18722,0,0.037323,0.59634,-0.18724,0.20567,0.96054,-0.21592,-0.96254,0.16401,0.95829,-0.17669,0.22463,17.599,16.506,-639.11
4.5044,0.18812,0,0.032068,2.7946,-0.18781,0.19894,0.96185,0.075076,-0.9735,0.21601,0.97933,0.11278,0.16789,17.561,16.547,-638.92
4.5178,0.18902,0,0.040312,2.4956,-0.18487,0.19301,0.96363,0.66789,-0.69462,0.26726,0.72094,0.693,-0.00049475,17.523,16.586,-638.73
4.5313,0.18992,0,0.060558,1.1558,-0.17687,0.18764,0.96618,0.87377,-0.42191,0.24189,0.45303,0.88701,-0.089334,17.487,16.624,-638.53
4.5448,0.19082,0,0.082843,0.60066,-0.16376,0.1829,0.9694,0.94184,-0.26333,0.20879,0.29346,0.94721,-0.12914,17.452,16.661,-638.34
4.5582,0.19172,0,0.10851,0.36099,-0.14546,0.17872,0.97309,0.96661,-0.18406,0.17829,0.21097,0.96653,-0.14598,17.421,16.697,-638.15
4.5717,0.19262,0,0.13326,0.21504,-0.1219,0.17505,0.97698,0.98135,-0.12612,0.14505,0.14861,0.97645,-0.15641,17.394,16.733,-637.95
4.5851,0.19352,0,0.15158,0.058367,-0.093864,0.17183,0.98064,0.98842,-0.10191,0.11246,0.11926,0.97984,-0.16027,17.372,16.767,-637.76
